+ python train.py --dataset csv --csv_train /Data/train.csv --csv_classes /Data/classes.csv --csv_val /Data/val.csv --depth 101 --epochs 200
CUDA available: True
Num training images: 2920
Epoch: 0 | Iteration: 0 | Classification loss: 0.05783 | Regression loss: 0.00000 | Running loss: 0.05783
Epoch: 0 | Iteration: 21 | Classification loss: 0.05782 | Regression loss: 0.00000 | Running loss: 0.05782
Epoch: 0 | Iteration: 22 | Classification loss: 0.05781 | Regression loss: 0.00000 | Running loss: 0.05782
Epoch: 0 | Iteration: 23 | Classification loss: 0.05781 | Regression loss: 0.00000 | Running loss: 0.05782
Epoch: 0 | Iteration: 24 | Classification loss: 0.05781 | Regression loss: 0.00000 | Running loss: 0.05782
Epoch: 0 | Iteration: 25 | Classification loss: 0.05781 | Regression loss: 0.00000 | Running loss: 0.05782
Epoch: 0 | Iteration: 26 | Classification loss: 0.05782 | Regression loss: 0.00000 | Running loss: 0.05782
Epoch: 0 | Iteration: 27 | Classification loss: 0.05781 | Regression loss: 0.00000 | Running loss: 0.05782
Epoch: 0 | Iteration: 28 | Classification loss: 1.13185 | Regression loss: 1.38782 | Running loss: 0.14271
Epoch: 0 | Iteration: 29 | Classification loss: 0.05781 | Regression loss: 0.00000 | Running loss: 0.13988
Epoch: 0 | Iteration: 30 | Classification loss: 0.05780 | Regression loss: 0.00000 | Running loss: 0.13723
Epoch: 0 | Iteration: 31 | Classification loss: 1.15734 | Regression loss: 1.03126 | Running loss: 0.20134
Epoch: 0 | Iteration: 32 | Classification loss: 0.05781 | Regression loss: 0.00000 | Running loss: 0.19699
Epoch: 0 | Iteration: 33 | Classification loss: 0.05780 | Regression loss: 0.00000 | Running loss: 0.19290
Epoch: 0 | Iteration: 34 | Classification loss: 0.05780 | Regression loss: 0.00000 | Running loss: 0.18904
Epoch: 0 | Iteration: 35 | Classification loss: 0.05781 | Regression loss: 0.00000 | Running loss: 0.18539
Epoch: 0 | Iteration: 36 | Classification loss: 0.05780 | Regression loss: 0.00000 | Running loss: 0.18194
Epoch: 0 | Iteration: 37 | Classification loss: 0.05781 | Regression loss: 0.00000 | Running loss: 0.17868
Epoch: 0 | Iteration: 38 | Classification loss: 0.05780 | Regression loss: 0.00000 | Running loss: 0.17558
Epoch: 0 | Iteration: 39 | Classification loss: 0.05781 | Regression loss: 0.00000 | Running loss: 0.17263
Epoch: 0 | Iteration: 40 | Classification loss: 0.05780 | Regression loss: 0.00000 | Running loss: 0.16983
Epoch: 0 | Iteration: 41 | Classification loss: 0.05780 | Regression loss: 0.00000 | Running loss: 0.16716
Epoch: 0 | Iteration: 42 | Classification loss: 0.05780 | Regression loss: 0.00000 | Running loss: 0.16462
Epoch: 0 | Iteration: 43 | Classification loss: 0.05780 | Regression loss: 0.00000 | Running loss: 0.16219
Epoch: 0 | Iteration: 44 | Classification loss: 0.05779 | Regression loss: 0.00000 | Running loss: 0.15987
Epoch: 0 | Iteration: 45 | Classification loss: 0.05779 | Regression loss: 0.00000 | Running loss: 0.15765
Epoch: 0 | Iteration: 46 | Classification loss: 0.05779 | Regression loss: 0.00000 | Running loss: 0.15553
Epoch: 0 | Iteration: 47 | Classification loss: 0.05779 | Regression loss: 0.00000 | Running loss: 0.15349
Epoch: 0 | Iteration: 48 | Classification loss: 0.05779 | Regression loss: 0.00000 | Running loss: 0.15154
Epoch: 0 | Iteration: 49 | Classification loss: 0.05779 | Regression loss: 0.00000 | Running loss: 0.14967
Epoch: 0 | Iteration: 50 | Classification loss: 0.05780 | Regression loss: 0.00000 | Running loss: 0.14786
Epoch: 0 | Iteration: 51 | Classification loss: 0.05780 | Regression loss: 0.00000 | Running loss: 0.14613
Epoch: 0 | Iteration: 52 | Classification loss: 0.05780 | Regression loss: 0.00000 | Running loss: 0.14447
Epoch: 0 | Iteration: 53 | Classification loss: 0.05779 | Regression loss: 0.00000 | Running loss: 0.14286
Epoch: 0 | Iteration: 54 | Classification loss: 0.05780 | Regression loss: 0.00000 | Running loss: 0.14131
Epoch: 0 | Iteration: 55 | Classification loss: 0.05779 | Regression loss: 0.00000 | Running loss: 0.13982
Epoch: 0 | Iteration: 56 | Classification loss: 0.05778 | Regression loss: 0.00000 | Running loss: 0.13838
Epoch: 0 | Iteration: 57 | Classification loss: 0.05779 | Regression loss: 0.00000 | Running loss: 0.13699
Epoch: 0 | Iteration: 58 | Classification loss: 0.05779 | Regression loss: 0.00000 | Running loss: 0.13565
Epoch: 0 | Iteration: 59 | Classification loss: 0.05778 | Regression loss: 0.00000 | Running loss: 0.13435
Epoch: 0 | Iteration: 60 | Classification loss: 0.05779 | Regression loss: 0.00000 | Running loss: 0.13310
Epoch: 0 | Iteration: 61 | Classification loss: 1.13026 | Regression loss: 1.07610 | Running loss: 0.16654
Epoch: 0 | Iteration: 62 | Classification loss: 0.05779 | Regression loss: 0.00000 | Running loss: 0.16481
Epoch: 0 | Iteration: 63 | Classification loss: 0.05779 | Regression loss: 0.00000 | Running loss: 0.16314
Epoch: 0 | Iteration: 64 | Classification loss: 0.05778 | Regression loss: 0.00000 | Running loss: 0.16152
Epoch: 0 | Iteration: 65 | Classification loss: 0.05778 | Regression loss: 0.00000 | Running loss: 0.15995
Epoch: 0 | Iteration: 66 | Classification loss: 0.05778 | Regression loss: 0.00000 | Running loss: 0.15842
Epoch: 0 | Iteration: 67 | Classification loss: 0.05778 | Regression loss: 0.00000 | Running loss: 0.15694
Epoch: 0 | Iteration: 68 | Classification loss: 0.05778 | Regression loss: 0.00000 | Running loss: 0.15550
Epoch: 0 | Iteration: 69 | Classification loss: 0.05777 | Regression loss: 0.00000 | Running loss: 0.15411
Epoch: 0 | Iteration: 70 | Classification loss: 0.05778 | Regression loss: 0.00000 | Running loss: 0.15275
Epoch: 0 | Iteration: 71 | Classification loss: 0.05778 | Regression loss: 0.00000 | Running loss: 0.15143
Epoch: 0 | Iteration: 72 | Classification loss: 0.05777 | Regression loss: 0.00000 | Running loss: 0.15015
Epoch: 0 | Iteration: 73 | Classification loss: 0.05778 | Regression loss: 0.00000 | Running loss: 0.14890
Epoch: 0 | Iteration: 74 | Classification loss: 0.05777 | Regression loss: 0.00000 | Running loss: 0.14769
Epoch: 0 | Iteration: 75 | Classification loss: 0.05777 | Regression loss: 0.00000 | Running loss: 0.14650
Epoch: 0 | Iteration: 76 | Classification loss: 0.05778 | Regression loss: 0.00000 | Running loss: 0.14535
Epoch: 0 | Iteration: 77 | Classification loss: 0.05777 | Regression loss: 0.00000 | Running loss: 0.14423
Epoch: 0 | Iteration: 78 | Classification loss: 0.05777 | Regression loss: 0.00000 | Running loss: 0.14313
Epoch: 0 | Iteration: 79 | Classification loss: 0.05777 | Regression loss: 0.00000 | Running loss: 0.14207
Epoch: 0 | Iteration: 80 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.14103
Epoch: 0 | Iteration: 81 | Classification loss: 0.05778 | Regression loss: 0.00000 | Running loss: 0.14001
Epoch: 0 | Iteration: 82 | Classification loss: 0.05775 | Regression loss: 0.00000 | Running loss: 0.13902
Epoch: 0 | Iteration: 83 | Classification loss: 0.05777 | Regression loss: 0.00000 | Running loss: 0.13805
Epoch: 0 | Iteration: 84 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.13711
Epoch: 0 | Iteration: 85 | Classification loss: 0.05777 | Regression loss: 0.00000 | Running loss: 0.13619
Epoch: 0 | Iteration: 86 | Classification loss: 0.05778 | Regression loss: 0.00000 | Running loss: 0.13528
Epoch: 0 | Iteration: 87 | Classification loss: 1.13267 | Regression loss: 1.17445 | Running loss: 0.15996
Epoch: 0 | Iteration: 88 | Classification loss: 0.05775 | Regression loss: 0.00000 | Running loss: 0.15882
Epoch: 0 | Iteration: 89 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.15769
Epoch: 0 | Iteration: 90 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.15659
Epoch: 0 | Iteration: 91 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.15552
Epoch: 0 | Iteration: 92 | Classification loss: 0.05775 | Regression loss: 0.00000 | Running loss: 0.15447
Epoch: 0 | Iteration: 93 | Classification loss: 0.05775 | Regression loss: 0.00000 | Running loss: 0.15344
Epoch: 0 | Iteration: 94 | Classification loss: 1.13223 | Regression loss: 1.06455 | Running loss: 0.17495
Epoch: 0 | Iteration: 95 | Classification loss: 0.05777 | Regression loss: 0.00000 | Running loss: 0.17373
Epoch: 0 | Iteration: 96 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.17253
Epoch: 0 | Iteration: 97 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.17136
Epoch: 0 | Iteration: 98 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.17021
Epoch: 0 | Iteration: 99 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.16909
Epoch: 0 | Iteration: 100 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.16799
Epoch: 0 | Iteration: 101 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.16691
Epoch: 0 | Iteration: 102 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.16585
Epoch: 0 | Iteration: 103 | Classification loss: 0.05775 | Regression loss: 0.00000 | Running loss: 0.16481
Epoch: 0 | Iteration: 104 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.16379
Epoch: 0 | Iteration: 105 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.16279
Epoch: 0 | Iteration: 106 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.16181
Epoch: 0 | Iteration: 107 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.16084
Epoch: 0 | Iteration: 108 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.15990
Epoch: 0 | Iteration: 109 | Classification loss: 0.05773 | Regression loss: 0.00000 | Running loss: 0.15897
Epoch: 0 | Iteration: 110 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.15806
Epoch: 0 | Iteration: 111 | Classification loss: 0.05773 | Regression loss: 0.00000 | Running loss: 0.15716
Epoch: 0 | Iteration: 112 | Classification loss: 0.05776 | Regression loss: 0.00000 | Running loss: 0.15628
Epoch: 0 | Iteration: 113 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.15542
Epoch: 0 | Iteration: 114 | Classification loss: 0.05773 | Regression loss: 0.00000 | Running loss: 0.15457
Epoch: 0 | Iteration: 115 | Classification loss: 0.05775 | Regression loss: 0.00000 | Running loss: 0.15373
Epoch: 0 | Iteration: 116 | Classification loss: 0.05773 | Regression loss: 0.00000 | Running loss: 0.15291
Epoch: 0 | Iteration: 117 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.15210
Epoch: 0 | Iteration: 118 | Classification loss: 0.05775 | Regression loss: 0.00000 | Running loss: 0.15131
Epoch: 0 | Iteration: 119 | Classification loss: 0.05773 | Regression loss: 0.00000 | Running loss: 0.15053
Epoch: 0 | Iteration: 120 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.14977
Epoch: 0 | Iteration: 121 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.14901
Epoch: 0 | Iteration: 122 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.14827
Epoch: 0 | Iteration: 123 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.14754
Epoch: 0 | Iteration: 124 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.14682
Epoch: 0 | Iteration: 125 | Classification loss: 0.05775 | Regression loss: 0.00000 | Running loss: 0.14611
Epoch: 0 | Iteration: 126 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.14542
Epoch: 0 | Iteration: 127 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.14473
Epoch: 0 | Iteration: 128 | Classification loss: 0.05775 | Regression loss: 0.00000 | Running loss: 0.14406
Epoch: 0 | Iteration: 129 | Classification loss: 0.05771 | Regression loss: 0.00000 | Running loss: 0.14339
Epoch: 0 | Iteration: 130 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.14274
Epoch: 0 | Iteration: 131 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.14210
Epoch: 0 | Iteration: 132 | Classification loss: 0.05771 | Regression loss: 0.00000 | Running loss: 0.14146
Epoch: 0 | Iteration: 133 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.14084
Epoch: 0 | Iteration: 134 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.14022
Epoch: 0 | Iteration: 135 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.13961
Epoch: 0 | Iteration: 136 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.13902
Epoch: 0 | Iteration: 137 | Classification loss: 0.05774 | Regression loss: 0.00000 | Running loss: 0.13843
Epoch: 0 | Iteration: 138 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.13785
Epoch: 0 | Iteration: 139 | Classification loss: 0.05773 | Regression loss: 0.00000 | Running loss: 0.13727
Epoch: 0 | Iteration: 140 | Classification loss: 1.14302 | Regression loss: 1.27576 | Running loss: 0.15346
Epoch: 0 | Iteration: 141 | Classification loss: 0.05771 | Regression loss: 0.00000 | Running loss: 0.15278
Epoch: 0 | Iteration: 142 | Classification loss: 0.05773 | Regression loss: 0.00000 | Running loss: 0.15212
Epoch: 0 | Iteration: 143 | Classification loss: 0.05771 | Regression loss: 0.00000 | Running loss: 0.15146
Epoch: 0 | Iteration: 144 | Classification loss: 0.05770 | Regression loss: 0.00000 | Running loss: 0.15081
Epoch: 0 | Iteration: 145 | Classification loss: 0.05770 | Regression loss: 0.00000 | Running loss: 0.15018
Epoch: 0 | Iteration: 146 | Classification loss: 0.05770 | Regression loss: 0.00000 | Running loss: 0.14955
Epoch: 0 | Iteration: 147 | Classification loss: 0.05770 | Regression loss: 0.00000 | Running loss: 0.14893
Epoch: 0 | Iteration: 148 | Classification loss: 0.05773 | Regression loss: 0.00000 | Running loss: 0.14832
Epoch: 0 | Iteration: 149 | Classification loss: 0.05771 | Regression loss: 0.00000 | Running loss: 0.14771
Epoch: 0 | Iteration: 150 | Classification loss: 0.05773 | Regression loss: 0.00000 | Running loss: 0.14712
Epoch: 0 | Iteration: 151 | Classification loss: 0.05769 | Regression loss: 0.00000 | Running loss: 0.14653
Epoch: 0 | Iteration: 152 | Classification loss: 1.15764 | Regression loss: 1.03311 | Running loss: 0.15989
Epoch: 0 | Iteration: 153 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.15922
Epoch: 0 | Iteration: 154 | Classification loss: 0.05773 | Regression loss: 0.00000 | Running loss: 0.15857
Epoch: 0 | Iteration: 155 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.15792
Epoch: 0 | Iteration: 156 | Classification loss: 0.05773 | Regression loss: 0.00000 | Running loss: 0.15728
Epoch: 0 | Iteration: 157 | Classification loss: 0.05769 | Regression loss: 0.00000 | Running loss: 0.15665
Epoch: 0 | Iteration: 158 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.15603
Epoch: 0 | Iteration: 159 | Classification loss: 0.05769 | Regression loss: 0.00000 | Running loss: 0.15542
Epoch: 0 | Iteration: 160 | Classification loss: 0.05771 | Regression loss: 0.00000 | Running loss: 0.15481
Epoch: 0 | Iteration: 161 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.15421
Epoch: 0 | Iteration: 162 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.15362
Epoch: 0 | Iteration: 163 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.15303
Epoch: 0 | Iteration: 164 | Classification loss: 0.05770 | Regression loss: 0.00000 | Running loss: 0.15246
Epoch: 0 | Iteration: 165 | Classification loss: 0.05769 | Regression loss: 0.00000 | Running loss: 0.15189
Epoch: 0 | Iteration: 166 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.15132
Epoch: 0 | Iteration: 167 | Classification loss: 0.05771 | Regression loss: 0.00000 | Running loss: 0.15076
Epoch: 0 | Iteration: 168 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.15021
Epoch: 0 | Iteration: 169 | Classification loss: 0.05769 | Regression loss: 0.00000 | Running loss: 0.14967
Epoch: 0 | Iteration: 170 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.14913
Epoch: 0 | Iteration: 171 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.14860
Epoch: 0 | Iteration: 172 | Classification loss: 0.05770 | Regression loss: 0.00000 | Running loss: 0.14807
Epoch: 0 | Iteration: 173 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.14756
Epoch: 0 | Iteration: 174 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.14704
Epoch: 0 | Iteration: 175 | Classification loss: 0.05769 | Regression loss: 0.00000 | Running loss: 0.14653
Epoch: 0 | Iteration: 176 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.14603
Epoch: 0 | Iteration: 177 | Classification loss: 0.05770 | Regression loss: 0.00000 | Running loss: 0.14554
Epoch: 0 | Iteration: 178 | Classification loss: 0.05767 | Regression loss: 0.00000 | Running loss: 0.14505
Epoch: 0 | Iteration: 179 | Classification loss: 0.05771 | Regression loss: 0.00000 | Running loss: 0.14456
Epoch: 0 | Iteration: 180 | Classification loss: 0.05771 | Regression loss: 0.00000 | Running loss: 0.14408
Epoch: 0 | Iteration: 181 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.14361
Epoch: 0 | Iteration: 182 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.14314
Epoch: 0 | Iteration: 183 | Classification loss: 0.05772 | Regression loss: 0.00000 | Running loss: 0.14267
Epoch: 0 | Iteration: 184 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.14221
Epoch: 0 | Iteration: 185 | Classification loss: 0.05770 | Regression loss: 0.00000 | Running loss: 0.14176
Epoch: 0 | Iteration: 186 | Classification loss: 0.05767 | Regression loss: 0.00000 | Running loss: 0.14131
Epoch: 0 | Iteration: 187 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.14086
Epoch: 0 | Iteration: 188 | Classification loss: 0.05770 | Regression loss: 0.00000 | Running loss: 0.14042
Epoch: 0 | Iteration: 189 | Classification loss: 0.05769 | Regression loss: 0.00000 | Running loss: 0.13999
Epoch: 0 | Iteration: 190 | Classification loss: 0.05770 | Regression loss: 0.00000 | Running loss: 0.13956
Epoch: 0 | Iteration: 191 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.13913
Epoch: 0 | Iteration: 192 | Classification loss: 0.05767 | Regression loss: 0.00000 | Running loss: 0.13871
Epoch: 0 | Iteration: 193 | Classification loss: 0.05765 | Regression loss: 0.00000 | Running loss: 0.13829
Epoch: 0 | Iteration: 194 | Classification loss: 0.05764 | Regression loss: 0.00000 | Running loss: 0.13788
Epoch: 0 | Iteration: 195 | Classification loss: 0.05767 | Regression loss: 0.00000 | Running loss: 0.13747
Epoch: 0 | Iteration: 196 | Classification loss: 0.05769 | Regression loss: 0.00000 | Running loss: 0.13706
Epoch: 0 | Iteration: 197 | Classification loss: 0.05770 | Regression loss: 0.00000 | Running loss: 0.13666
Epoch: 0 | Iteration: 198 | Classification loss: 0.05770 | Regression loss: 0.00000 | Running loss: 0.13627
Epoch: 0 | Iteration: 199 | Classification loss: 0.05767 | Regression loss: 0.00000 | Running loss: 0.13587
Epoch: 0 | Iteration: 200 | Classification loss: 0.05765 | Regression loss: 0.00000 | Running loss: 0.13548
Epoch: 0 | Iteration: 201 | Classification loss: 0.05769 | Regression loss: 0.00000 | Running loss: 0.13510
Epoch: 0 | Iteration: 202 | Classification loss: 0.05770 | Regression loss: 0.00000 | Running loss: 0.13472
Epoch: 0 | Iteration: 203 | Classification loss: 0.05769 | Regression loss: 0.00000 | Running loss: 0.13434
Epoch: 0 | Iteration: 204 | Classification loss: 0.05769 | Regression loss: 0.00000 | Running loss: 0.13397
Epoch: 0 | Iteration: 205 | Classification loss: 1.14812 | Regression loss: 0.97886 | Running loss: 0.14364
Epoch: 0 | Iteration: 206 | Classification loss: 0.05769 | Regression loss: 0.00000 | Running loss: 0.14322
Epoch: 0 | Iteration: 207 | Classification loss: 1.14035 | Regression loss: 1.17426 | Running loss: 0.15366
Epoch: 0 | Iteration: 208 | Classification loss: 1.15772 | Regression loss: 1.07005 | Running loss: 0.16359
Epoch: 0 | Iteration: 209 | Classification loss: 0.05767 | Regression loss: 0.00000 | Running loss: 0.16308
Epoch: 0 | Iteration: 210 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.16258
Epoch: 0 | Iteration: 211 | Classification loss: 0.05764 | Regression loss: 0.00000 | Running loss: 0.16209
Epoch: 0 | Iteration: 212 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.16160
Epoch: 0 | Iteration: 213 | Classification loss: 0.05767 | Regression loss: 0.00000 | Running loss: 0.16111
Epoch: 0 | Iteration: 214 | Classification loss: 0.05764 | Regression loss: 0.00000 | Running loss: 0.16063
Epoch: 0 | Iteration: 215 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.16016
Epoch: 0 | Iteration: 216 | Classification loss: 0.05764 | Regression loss: 0.00000 | Running loss: 0.15968
Epoch: 0 | Iteration: 217 | Classification loss: 0.05763 | Regression loss: 0.00000 | Running loss: 0.15921
Epoch: 0 | Iteration: 218 | Classification loss: 0.05763 | Regression loss: 0.00000 | Running loss: 0.15875
Epoch: 0 | Iteration: 219 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.15829
Epoch: 0 | Iteration: 220 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.15784
Epoch: 0 | Iteration: 221 | Classification loss: 0.05764 | Regression loss: 0.00000 | Running loss: 0.15739
Epoch: 0 | Iteration: 222 | Classification loss: 0.05764 | Regression loss: 0.00000 | Running loss: 0.15694
Epoch: 0 | Iteration: 223 | Classification loss: 0.05767 | Regression loss: 0.00000 | Running loss: 0.15649
Epoch: 0 | Iteration: 224 | Classification loss: 1.15751 | Regression loss: 1.12321 | Running loss: 0.16594
Epoch: 0 | Iteration: 225 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.16546
Epoch: 0 | Iteration: 226 | Classification loss: 0.05764 | Regression loss: 0.00000 | Running loss: 0.16498
Epoch: 0 | Iteration: 227 | Classification loss: 0.05766 | Regression loss: 0.00000 | Running loss: 0.16451
Epoch: 0 | Iteration: 228 | Classification loss: 0.05765 | Regression loss: 0.00000 | Running loss: 0.16404
Epoch: 0 | Iteration: 229 | Classification loss: 0.05767 | Regression loss: 0.00000 | Running loss: 0.16358
Epoch: 0 | Iteration: 230 | Classification loss: 0.05766 | Regression loss: 0.00000 | Running loss: 0.16312
Epoch: 0 | Iteration: 231 | Classification loss: 0.05767 | Regression loss: 0.00000 | Running loss: 0.16267
Epoch: 0 | Iteration: 232 | Classification loss: 0.05763 | Regression loss: 0.00000 | Running loss: 0.16222
Epoch: 0 | Iteration: 233 | Classification loss: 0.05761 | Regression loss: 0.00000 | Running loss: 0.16177
Epoch: 0 | Iteration: 234 | Classification loss: 0.05767 | Regression loss: 0.00000 | Running loss: 0.16133
Epoch: 0 | Iteration: 235 | Classification loss: 0.05761 | Regression loss: 0.00000 | Running loss: 0.16089
Epoch: 0 | Iteration: 236 | Classification loss: 0.05767 | Regression loss: 0.00000 | Running loss: 0.16045
Epoch: 0 | Iteration: 237 | Classification loss: 0.05763 | Regression loss: 0.00000 | Running loss: 0.16002
Epoch: 0 | Iteration: 238 | Classification loss: 0.05761 | Regression loss: 0.00000 | Running loss: 0.15959
Epoch: 0 | Iteration: 239 | Classification loss: 0.05764 | Regression loss: 0.00000 | Running loss: 0.15917
Epoch: 0 | Iteration: 240 | Classification loss: 0.05765 | Regression loss: 0.00000 | Running loss: 0.15875
Epoch: 0 | Iteration: 241 | Classification loss: 0.05765 | Regression loss: 0.00000 | Running loss: 0.15833
Epoch: 0 | Iteration: 242 | Classification loss: 0.05767 | Regression loss: 0.00000 | Running loss: 0.15791
Epoch: 0 | Iteration: 243 | Classification loss: 0.05768 | Regression loss: 0.00000 | Running loss: 0.15750
Epoch: 0 | Iteration: 244 | Classification loss: 0.05765 | Regression loss: 0.00000 | Running loss: 0.15710
Epoch: 0 | Iteration: 245 | Classification loss: 0.05761 | Regression loss: 0.00000 | Running loss: 0.15669
Epoch: 0 | Iteration: 246 | Classification loss: 0.05764 | Regression loss: 0.00000 | Running loss: 0.15629
Epoch: 0 | Iteration: 247 | Classification loss: 0.05760 | Regression loss: 0.00000 | Running loss: 0.15589
Epoch: 0 | Iteration: 248 | Classification loss: 0.05766 | Regression loss: 0.00000 | Running loss: 0.15550
Epoch: 0 | Iteration: 249 | Classification loss: 0.05761 | Regression loss: 0.00000 | Running loss: 0.15511
